elapsed_time,V1
'00:01:07.231',-0.190
'00:01:07.233',-0.175
'00:01:07.236',-0.160
'00:01:07.239',-0.175
'00:01:07.242',-0.175
'00:01:07.244',-0.175
'00:01:07.247',-0.180
'00:01:07.250',-0.165
'00:01:07.253',-0.160
'00:01:07.256',-0.170
'00:01:07.258',-0.175
'00:01:07.261',-0.180
'00:01:07.264',-0.185
'00:01:07.267',-0.165
'00:01:07.269',-0.165
'00:01:07.272',-0.160
'00:01:07.275',-0.170
'00:01:07.278',-0.185
'00:01:07.281',-0.175
'00:01:07.283',-0.165
'00:01:07.286',-0.175
'00:01:07.289',-0.165
'00:01:07.292',-0.175
'00:01:07.294',-0.185
'00:01:07.297',-0.195
'00:01:07.300',-0.205
'00:01:07.303',-0.190
'00:01:07.306',-0.175
'00:01:07.308',-0.200
'00:01:07.311',-0.200
'00:01:07.314',-0.200
'00:01:07.317',-0.195
'00:01:07.319',-0.200
'00:01:07.322',-0.215
'00:01:07.325',-0.210
'00:01:07.328',-0.220
'00:01:07.331',-0.235
'00:01:07.333',-0.205
'00:01:07.336',-0.190
'00:01:07.339',-0.200
'00:01:07.342',-0.215
'00:01:07.344',-0.220
'00:01:07.347',-0.220
'00:01:07.350',-0.220
'00:01:07.353',-0.205
'00:01:07.356',-0.200
'00:01:07.358',-0.205
'00:01:07.361',-0.220
'00:01:07.364',-0.210
'00:01:07.367',-0.200
'00:01:07.369',-0.185
'00:01:07.372',-0.205
'00:01:07.375',-0.240
'00:01:07.378',-0.265
'00:01:07.381',-0.265
'00:01:07.383',-0.250
'00:01:07.386',-0.225
'00:01:07.389',-0.240
'00:01:07.392',-0.255
'00:01:07.394',-0.255
'00:01:07.397',-0.265
'00:01:07.400',-0.235
'00:01:07.403',-0.235
'00:01:07.406',-0.225
'00:01:07.408',-0.240
'00:01:07.411',-0.250
'00:01:07.414',-0.245
'00:01:07.417',-0.240
'00:01:07.419',-0.235
'00:01:07.422',-0.230
'00:01:07.425',-0.225
'00:01:07.428',-0.235
'00:01:07.431',-0.245
'00:01:07.433',-0.245
'00:01:07.436',-0.225
'00:01:07.439',-0.235
'00:01:07.442',-0.230
'00:01:07.444',-0.235
'00:01:07.447',-0.255
'00:01:07.450',-0.260
'00:01:07.453',-0.245
'00:01:07.456',-0.225
'00:01:07.458',-0.220
'00:01:07.461',-0.245
'00:01:07.464',-0.265
'00:01:07.467',-0.250
'00:01:07.469',-0.250
'00:01:07.472',-0.245
'00:01:07.475',-0.245
'00:01:07.478',-0.250
'00:01:07.481',-0.245
'00:01:07.483',-0.225
'00:01:07.486',-0.225
'00:01:07.489',-0.225
'00:01:07.492',-0.220
'00:01:07.494',-0.210
'00:01:07.497',-0.245
'00:01:07.500',-0.265
'00:01:07.503',-0.265
'00:01:07.506',-0.265
'00:01:07.508',-0.270
'00:01:07.511',-0.260
'00:01:07.514',-0.250
'00:01:07.517',-0.235
'00:01:07.519',-0.235
'00:01:07.522',-0.245
'00:01:07.525',-0.245
'00:01:07.528',-0.260
'00:01:07.531',-0.255
'00:01:07.533',-0.245
'00:01:07.536',-0.235
'00:01:07.539',-0.245
'00:01:07.542',-0.250
'00:01:07.544',-0.265
'00:01:07.547',-0.255
'00:01:07.550',-0.255
'00:01:07.553',-0.230
'00:01:07.556',-0.215
'00:01:07.558',-0.215
'00:01:07.561',-0.250
'00:01:07.564',-0.265
'00:01:07.567',-0.270
'00:01:07.569',-0.255
'00:01:07.572',-0.265
'00:01:07.575',-0.260
'00:01:07.578',-0.255
'00:01:07.581',-0.265
'00:01:07.583',-0.260
'00:01:07.586',-0.250
'00:01:07.589',-0.245
'00:01:07.592',-0.240
'00:01:07.594',-0.245
'00:01:07.597',-0.230
'00:01:07.600',-0.235
'00:01:07.603',-0.230
'00:01:07.606',-0.235
'00:01:07.608',-0.250
'00:01:07.611',-0.260
'00:01:07.614',-0.265
'00:01:07.617',-0.265
'00:01:07.619',-0.245
'00:01:07.622',-0.250
'00:01:07.625',-0.260
'00:01:07.628',-0.270
'00:01:07.631',-0.270
'00:01:07.633',-0.260
'00:01:07.636',-0.240
'00:01:07.639',-0.240
'00:01:07.642',-0.250
'00:01:07.644',-0.260
'00:01:07.647',-0.280
'00:01:07.650',-0.255
'00:01:07.653',-0.220
'00:01:07.656',-0.205
'00:01:07.658',-0.210
'00:01:07.661',-0.210
'00:01:07.664',-0.210
'00:01:07.667',-0.215
'00:01:07.669',-0.200
'00:01:07.672',-0.190
'00:01:07.675',-0.220
'00:01:07.678',-0.250
'00:01:07.681',-0.275
'00:01:07.683',-0.275
'00:01:07.686',-0.255
'00:01:07.689',-0.270
'00:01:07.692',-0.270
'00:01:07.694',-0.285
'00:01:07.697',-0.300
'00:01:07.700',-0.285
'00:01:07.703',-0.275
'00:01:07.706',-0.270
'00:01:07.708',-0.275
'00:01:07.711',-0.275
'00:01:07.714',-0.260
'00:01:07.717',-0.260
'00:01:07.719',-0.260
'00:01:07.722',-0.275
'00:01:07.725',-0.300
'00:01:07.728',-0.310
'00:01:07.731',-0.320
'00:01:07.733',-0.325
'00:01:07.736',-0.310
'00:01:07.739',-0.320
'00:01:07.742',-0.330
'00:01:07.744',-0.345
'00:01:07.747',-0.355
'00:01:07.750',-0.350
'00:01:07.753',-0.360
'00:01:07.756',-0.355
'00:01:07.758',-0.350
'00:01:07.761',-0.365
'00:01:07.764',-0.355
'00:01:07.767',-0.355
'00:01:07.769',-0.345
'00:01:07.772',-0.345
'00:01:07.775',-0.350
'00:01:07.778',-0.350
'00:01:07.781',-0.360
'00:01:07.783',-0.365
'00:01:07.786',-0.350
'00:01:07.789',-0.340
'00:01:07.792',-0.350
'00:01:07.794',-0.355
'00:01:07.797',-0.355
'00:01:07.800',-0.350
'00:01:07.803',-0.345
'00:01:07.806',-0.335
'00:01:07.808',-0.350
'00:01:07.811',-0.345
'00:01:07.814',-0.345
'00:01:07.817',-0.340
'00:01:07.819',-0.325
'00:01:07.822',-0.335
'00:01:07.825',-0.360
'00:01:07.828',-0.375
'00:01:07.831',-0.355
'00:01:07.833',-0.320
'00:01:07.836',-0.295
'00:01:07.839',-0.310
'00:01:07.842',-0.330
'00:01:07.844',-0.330
'00:01:07.847',-0.360
'00:01:07.850',-0.380
'00:01:07.853',-0.430
'00:01:07.856',-0.520
'00:01:07.858',-0.600
'00:01:07.861',-0.700
'00:01:07.864',-0.830
'00:01:07.867',-0.985
'00:01:07.869',-1.180
'00:01:07.872',-1.430
'00:01:07.875',-1.685
'00:01:07.878',-1.875
'00:01:07.881',-1.950
'00:01:07.883',-1.925
'00:01:07.886',-1.870
'00:01:07.889',-1.815
'00:01:07.892',-1.755
'00:01:07.894',-1.715
'00:01:07.897',-1.695
'00:01:07.900',-1.675
'00:01:07.903',-1.650
'00:01:07.906',-1.620
'00:01:07.908',-1.575
'00:01:07.911',-1.550
'00:01:07.914',-1.495
'00:01:07.917',-1.440
'00:01:07.919',-1.365
'00:01:07.922',-1.310
'00:01:07.925',-1.255
'00:01:07.928',-1.200
'00:01:07.931',-1.105
'00:01:07.933',-0.985
'00:01:07.936',-0.870
'00:01:07.939',-0.785
'00:01:07.942',-0.705
'00:01:07.944',-0.625
'00:01:07.947',-0.535
'00:01:07.950',-0.430
'00:01:07.953',-0.340
'00:01:07.956',-0.290
'00:01:07.958',-0.275
'00:01:07.961',-0.240
'00:01:07.964',-0.195
'00:01:07.967',-0.125
'00:01:07.969',-0.110
'00:01:07.972',-0.095
'00:01:07.975',-0.100
'00:01:07.978',-0.090
'00:01:07.981',-0.080
'00:01:07.983',-0.070
'00:01:07.986',-0.050
'00:01:07.989',-0.035
'00:01:07.992',-0.025
'00:01:07.994',-0.030
'00:01:07.997',-0.035
'00:01:08.000',-0.020
'00:01:08.003',-0.005
'00:01:08.006',-0.005
'00:01:08.008',-0.005
'00:01:08.011',0.000
'00:01:08.014',0.005
'00:01:08.017',0.015
'00:01:08.019',0.015
'00:01:08.022',0.010
'00:01:08.025',0.010
'00:01:08.028',0.010
'00:01:08.031',0.030
'00:01:08.033',0.040
'00:01:08.036',0.040
'00:01:08.039',0.035
'00:01:08.042',0.035
'00:01:08.044',0.020
'00:01:08.047',0.035
'00:01:08.050',0.055
'00:01:08.053',0.075
'00:01:08.056',0.065
'00:01:08.058',0.060
'00:01:08.061',0.045
'00:01:08.064',0.055
'00:01:08.067',0.080
'00:01:08.069',0.070
'00:01:08.072',0.075
'00:01:08.075',0.075
'00:01:08.078',0.075
'00:01:08.081',0.075
'00:01:08.083',0.070
'00:01:08.086',0.065
'00:01:08.089',0.065
'00:01:08.092',0.075
'00:01:08.094',0.070
'00:01:08.097',0.065
'00:01:08.100',0.070
'00:01:08.103',0.075
'00:01:08.106',0.090
'00:01:08.108',0.085
'00:01:08.111',0.090
'00:01:08.114',0.095
'00:01:08.117',0.100
'00:01:08.119',0.120
'00:01:08.122',0.115
'00:01:08.125',0.100
'00:01:08.128',0.075
'00:01:08.131',0.085
'00:01:08.133',0.090
'00:01:08.136',0.115
'00:01:08.139',0.120
'00:01:08.142',0.095
'00:01:08.144',0.070
'00:01:08.147',0.055
'00:01:08.150',0.070
'00:01:08.153',0.075
'00:01:08.156',0.075
'00:01:08.158',0.070
'00:01:08.161',0.065
'00:01:08.164',0.055
'00:01:08.167',0.045
'00:01:08.169',0.060
'00:01:08.172',0.055
'00:01:08.175',0.045
'00:01:08.178',0.035
'00:01:08.181',0.015
'00:01:08.183',0.000
'00:01:08.186',-0.005
'00:01:08.189',-0.010
'00:01:08.192',-0.035
'00:01:08.194',-0.040
'00:01:08.197',-0.055
'00:01:08.200',-0.075
'00:01:08.203',-0.070
'00:01:08.206',-0.075
'00:01:08.208',-0.095
'00:01:08.211',-0.115
'00:01:08.214',-0.125
'00:01:08.217',-0.120
'00:01:08.219',-0.120
'00:01:08.222',-0.130
'00:01:08.225',-0.145
'00:01:08.228',-0.160
'00:01:08.231',-0.175
'00:01:08.233',-0.175
'00:01:08.236',-0.160
'00:01:08.239',-0.185
'00:01:08.242',-0.190
'00:01:08.244',-0.195
'00:01:08.247',-0.200
'00:01:08.250',-0.200
'00:01:08.253',-0.185
'00:01:08.256',-0.195
'00:01:08.258',-0.185
'00:01:08.261',-0.200
'00:01:08.264',-0.225
'00:01:08.267',-0.220
'00:01:08.269',-0.200
'00:01:08.272',-0.200
'00:01:08.275',-0.210
'00:01:08.278',-0.220
'00:01:08.281',-0.220
'00:01:08.283',-0.200
'00:01:08.286',-0.185
'00:01:08.289',-0.190
'00:01:08.292',-0.195
'00:01:08.294',-0.200
'00:01:08.297',-0.195
'00:01:08.300',-0.190
'00:01:08.303',-0.180
'00:01:08.306',-0.180
'00:01:08.308',-0.170
'00:01:08.311',-0.170
'00:01:08.314',-0.160
'00:01:08.317',-0.135
'00:01:08.319',-0.130
'00:01:08.322',-0.125
'00:01:08.325',-0.120
'00:01:08.328',-0.130
'00:01:08.331',-0.125
'00:01:08.333',-0.105
'00:01:08.336',-0.105
'00:01:08.339',-0.095
'00:01:08.342',-0.095
'00:01:08.344',-0.085
'00:01:08.347',-0.105
'00:01:08.350',-0.090
'00:01:08.353',-0.085
'00:01:08.356',-0.075
'00:01:08.358',-0.085
'00:01:08.361',-0.095
'00:01:08.364',-0.090
'00:01:08.367',-0.095
'00:01:08.369',-0.080
'00:01:08.372',-0.075
'00:01:08.375',-0.070
'00:01:08.378',-0.090
'00:01:08.381',-0.080
'00:01:08.383',-0.075
'00:01:08.386',-0.070
'00:01:08.389',-0.075
'00:01:08.392',-0.070
'00:01:08.394',-0.075
'00:01:08.397',-0.070
'00:01:08.400',-0.070
'00:01:08.403',-0.075
'00:01:08.406',-0.080
'00:01:08.408',-0.100
'00:01:08.411',-0.090
'00:01:08.414',-0.110
'00:01:08.417',-0.105
'00:01:08.419',-0.095
'00:01:08.422',-0.095
'00:01:08.425',-0.090
'00:01:08.428',-0.105
'00:01:08.431',-0.105
'00:01:08.433',-0.105
'00:01:08.436',-0.105
'00:01:08.439',-0.110
'00:01:08.442',-0.110
'00:01:08.444',-0.115
'00:01:08.447',-0.110
'00:01:08.450',-0.110
'00:01:08.453',-0.100
'00:01:08.456',-0.100
'00:01:08.458',-0.110
'00:01:08.461',-0.130
'00:01:08.464',-0.145
'00:01:08.467',-0.150
'00:01:08.469',-0.120
'00:01:08.472',-0.120
'00:01:08.475',-0.125
'00:01:08.478',-0.135
'00:01:08.481',-0.140
'00:01:08.483',-0.130
'00:01:08.486',-0.135
'00:01:08.489',-0.135
'00:01:08.492',-0.135
'00:01:08.494',-0.125
'00:01:08.497',-0.135
'00:01:08.500',-0.130
'00:01:08.503',-0.120
'00:01:08.506',-0.120
'00:01:08.508',-0.115
'00:01:08.511',-0.125
'00:01:08.514',-0.145
'00:01:08.517',-0.135
'00:01:08.519',-0.145
'00:01:08.522',-0.145
'00:01:08.525',-0.150
'00:01:08.528',-0.150
'00:01:08.531',-0.155
'00:01:08.533',-0.145
'00:01:08.536',-0.135
'00:01:08.539',-0.130
'00:01:08.542',-0.145
'00:01:08.544',-0.160
'00:01:08.547',-0.160
'00:01:08.550',-0.145
'00:01:08.553',-0.140
'00:01:08.556',-0.135
'00:01:08.558',-0.140
'00:01:08.561',-0.150
'00:01:08.564',-0.160
'00:01:08.567',-0.140
'00:01:08.569',-0.135
'00:01:08.572',-0.145
'00:01:08.575',-0.150
'00:01:08.578',-0.165
'00:01:08.581',-0.155
'00:01:08.583',-0.155
'00:01:08.586',-0.145
'00:01:08.589',-0.150
'00:01:08.592',-0.165
'00:01:08.594',-0.185
'00:01:08.597',-0.175
'00:01:08.600',-0.175
'00:01:08.603',-0.155
'00:01:08.606',-0.155
'00:01:08.608',-0.160
'00:01:08.611',-0.180
'00:01:08.614',-0.185
'00:01:08.617',-0.165
'00:01:08.619',-0.155
'00:01:08.622',-0.150
'00:01:08.625',-0.150
'00:01:08.628',-0.170
'00:01:08.631',-0.170
'00:01:08.633',-0.160
'00:01:08.636',-0.150
'00:01:08.639',-0.150
'00:01:08.642',-0.160
'00:01:08.644',-0.185
'00:01:08.647',-0.180
'00:01:08.650',-0.170
'00:01:08.653',-0.165
'00:01:08.656',-0.160
'00:01:08.658',-0.175
'00:01:08.661',-0.180
'00:01:08.664',-0.190
'00:01:08.667',-0.175
'00:01:08.669',-0.170
'00:01:08.672',-0.160
'00:01:08.675',-0.170
'00:01:08.678',-0.170
'00:01:08.681',-0.180
'00:01:08.683',-0.170
'00:01:08.686',-0.145
'00:01:08.689',-0.145
'00:01:08.692',-0.150
'00:01:08.694',-0.180
'00:01:08.697',-0.190
'00:01:08.700',-0.185
'00:01:08.703',-0.185
'00:01:08.706',-0.165
'00:01:08.708',-0.180
'00:01:08.711',-0.185
'00:01:08.714',-0.195
'00:01:08.717',-0.175
'00:01:08.719',-0.165
'00:01:08.722',-0.175
'00:01:08.725',-0.180
'00:01:08.728',-0.175
'00:01:08.731',-0.190
'00:01:08.733',-0.170
'00:01:08.736',-0.165
'00:01:08.739',-0.165
'00:01:08.742',-0.185
'00:01:08.744',-0.175
'00:01:08.747',-0.180
'00:01:08.750',-0.180
'00:01:08.753',-0.170
'00:01:08.756',-0.170
'00:01:08.758',-0.185
'00:01:08.761',-0.185
'00:01:08.764',-0.175
'00:01:08.767',-0.170
'00:01:08.769',-0.135
'00:01:08.772',-0.140
'00:01:08.775',-0.125
'00:01:08.778',-0.125
'00:01:08.781',-0.115
'00:01:08.783',-0.100
'00:01:08.786',-0.085
'00:01:08.789',-0.070
'00:01:08.792',-0.080
'00:01:08.794',-0.095
'00:01:08.797',-0.095
'00:01:08.800',-0.110
'00:01:08.803',-0.105
'00:01:08.806',-0.115
'00:01:08.808',-0.140
'00:01:08.811',-0.155
'00:01:08.814',-0.165
'00:01:08.817',-0.160
'00:01:08.819',-0.155
'00:01:08.822',-0.155
'00:01:08.825',-0.150
'00:01:08.828',-0.160
'00:01:08.831',-0.150
'00:01:08.833',-0.150
'00:01:08.836',-0.165
'00:01:08.839',-0.165
'00:01:08.842',-0.180
'00:01:08.844',-0.190
'00:01:08.847',-0.200
'00:01:08.850',-0.210
'00:01:08.853',-0.205
'00:01:08.856',-0.215
'00:01:08.858',-0.230
'00:01:08.861',-0.235
'00:01:08.864',-0.240
'00:01:08.867',-0.230
'00:01:08.869',-0.225
'00:01:08.872',-0.225
'00:01:08.875',-0.235
'00:01:08.878',-0.250
'00:01:08.881',-0.245
'00:01:08.883',-0.235
'00:01:08.886',-0.230
'00:01:08.889',-0.230
'00:01:08.892',-0.230
'00:01:08.894',-0.240
'00:01:08.897',-0.240
'00:01:08.900',-0.245
'00:01:08.903',-0.220
'00:01:08.906',-0.225
'00:01:08.908',-0.240
'00:01:08.911',-0.235
'00:01:08.914',-0.250
'00:01:08.917',-0.245
'00:01:08.919',-0.225
'00:01:08.922',-0.230
'00:01:08.925',-0.235
'00:01:08.928',-0.265
'00:01:08.931',-0.275
'00:01:08.933',-0.260
'00:01:08.936',-0.250
'00:01:08.939',-0.245
'00:01:08.942',-0.245
'00:01:08.944',-0.245
'00:01:08.947',-0.240
'00:01:08.950',-0.230
'00:01:08.953',-0.245
'00:01:08.956',-0.310
'00:01:08.958',-0.390
'00:01:08.961',-0.480
'00:01:08.964',-0.590
'00:01:08.967',-0.720
'00:01:08.969',-0.880
'00:01:08.972',-1.125
'00:01:08.975',-1.415
'00:01:08.978',-1.650
'00:01:08.981',-1.735
'00:01:08.983',-1.715
'00:01:08.986',-1.655
'00:01:08.989',-1.630
'00:01:08.992',-1.605
'00:01:08.994',-1.570
'00:01:08.997',-1.515
'00:01:09.000',-1.455
'00:01:09.003',-1.415
'00:01:09.006',-1.380
'00:01:09.008',-1.365
'00:01:09.011',-1.330
'00:01:09.014',-1.285
'00:01:09.017',-1.210
'00:01:09.019',-1.150
'00:01:09.022',-1.105
'00:01:09.025',-1.085
'00:01:09.028',-1.020
'00:01:09.031',-0.935
'00:01:09.033',-0.810
'00:01:09.036',-0.710
'00:01:09.039',-0.610
'00:01:09.042',-0.560
'00:01:09.044',-0.495
'00:01:09.047',-0.415
'00:01:09.050',-0.345
'00:01:09.053',-0.260
'00:01:09.056',-0.210
'00:01:09.058',-0.160
'00:01:09.061',-0.110
'00:01:09.064',-0.080
'00:01:09.067',-0.045
'00:01:09.069',-0.020
'00:01:09.072',-0.010
'00:01:09.075',0.010
'00:01:09.078',-0.005
'00:01:09.081',0.005
'00:01:09.083',0.000
'00:01:09.086',0.030
'00:01:09.089',0.035
'00:01:09.092',0.035
'00:01:09.094',0.050
'00:01:09.097',0.070
'00:01:09.100',0.080
'00:01:09.103',0.085
'00:01:09.106',0.075
'00:01:09.108',0.050
'00:01:09.111',0.070
'00:01:09.114',0.070
'00:01:09.117',0.080
'00:01:09.119',0.105
'00:01:09.122',0.095
'00:01:09.125',0.095
'00:01:09.128',0.095
'00:01:09.131',0.095
'00:01:09.133',0.115
'00:01:09.136',0.120
'00:01:09.139',0.130
'00:01:09.142',0.125
'00:01:09.144',0.105
'00:01:09.147',0.100
'00:01:09.150',0.115
'00:01:09.153',0.130
'00:01:09.156',0.130
'00:01:09.158',0.135
'00:01:09.161',0.135
'00:01:09.164',0.135
'00:01:09.167',0.145
'00:01:09.169',0.155
'00:01:09.172',0.165
'00:01:09.175',0.160
'00:01:09.178',0.170
'00:01:09.181',0.170
'00:01:09.183',0.190
'00:01:09.186',0.210
'00:01:09.189',0.210
'00:01:09.192',0.205
'00:01:09.194',0.180
'00:01:09.197',0.185
'00:01:09.200',0.200
'00:01:09.203',0.195
'00:01:09.206',0.180
'00:01:09.208',0.155
'00:01:09.211',0.155
'00:01:09.214',0.165
'00:01:09.217',0.180
'00:01:09.219',0.200
'00:01:09.222',0.180
'00:01:09.225',0.170
'00:01:09.228',0.155
'00:01:09.231',0.150
'00:01:09.233',0.165
'00:01:09.236',0.175
'00:01:09.239',0.160
'00:01:09.242',0.150
'00:01:09.244',0.150
'00:01:09.247',0.140
'00:01:09.250',0.135
'00:01:09.253',0.135
'00:01:09.256',0.135
'00:01:09.258',0.130
'00:01:09.261',0.115
'00:01:09.264',0.105
'00:01:09.267',0.115
'00:01:09.269',0.100
'00:01:09.272',0.090
'00:01:09.275',0.065
'00:01:09.278',0.030
'00:01:09.281',0.020
'00:01:09.283',0.020
'00:01:09.286',0.005
'00:01:09.289',-0.005
'00:01:09.292',-0.040
'00:01:09.294',-0.060
'00:01:09.297',-0.070
'00:01:09.300',-0.085
'00:01:09.303',-0.085
'00:01:09.306',-0.085
'00:01:09.308',-0.115
'00:01:09.311',-0.150
'00:01:09.314',-0.160
'00:01:09.317',-0.155
'00:01:09.319',-0.155
'00:01:09.322',-0.150
'00:01:09.325',-0.165
'00:01:09.328',-0.175
'00:01:09.331',-0.180
'00:01:09.333',-0.180
'00:01:09.336',-0.165
'00:01:09.339',-0.175
'00:01:09.342',-0.185
'00:01:09.344',-0.195
'00:01:09.347',-0.210
'00:01:09.350',-0.185
'00:01:09.353',-0.185
'00:01:09.356',-0.185
'00:01:09.358',-0.175
'00:01:09.361',-0.180
'00:01:09.364',-0.185
'00:01:09.367',-0.190
'00:01:09.369',-0.185
'00:01:09.372',-0.180
'00:01:09.375',-0.170
'00:01:09.378',-0.200
'00:01:09.381',-0.185
'00:01:09.383',-0.165
'00:01:09.386',-0.150
'00:01:09.389',-0.145
'00:01:09.392',-0.155
'00:01:09.394',-0.170
'00:01:09.397',-0.160
'00:01:09.400',-0.155
'00:01:09.403',-0.140
'00:01:09.406',-0.135
'00:01:09.408',-0.160
'00:01:09.411',-0.155
'00:01:09.414',-0.160
'00:01:09.417',-0.150
'00:01:09.419',-0.135
'00:01:09.422',-0.140
'00:01:09.425',-0.140
'00:01:09.428',-0.135
'00:01:09.431',-0.140
'00:01:09.433',-0.130
'00:01:09.436',-0.110
'00:01:09.439',-0.095
'00:01:09.442',-0.100
'00:01:09.444',-0.110
'00:01:09.447',-0.100
'00:01:09.450',-0.095
'00:01:09.453',-0.090
'00:01:09.456',-0.070
'00:01:09.458',-0.070
'00:01:09.461',-0.070
'00:01:09.464',-0.075
'00:01:09.467',-0.065
'00:01:09.469',-0.055
'00:01:09.472',-0.060
'00:01:09.475',-0.055
'00:01:09.478',-0.050
'00:01:09.481',-0.055
'00:01:09.483',-0.050
'00:01:09.486',-0.045
'00:01:09.489',-0.040
'00:01:09.492',-0.045
'00:01:09.494',-0.050
'00:01:09.497',-0.055
'00:01:09.500',-0.045
'00:01:09.503',-0.050
'00:01:09.506',-0.060
'00:01:09.508',-0.070
'00:01:09.511',-0.055
'00:01:09.514',-0.075
'00:01:09.517',-0.065
'00:01:09.519',-0.070
'00:01:09.522',-0.070
'00:01:09.525',-0.080
'00:01:09.528',-0.090
'00:01:09.531',-0.080
'00:01:09.533',-0.080
'00:01:09.536',-0.080
'00:01:09.539',-0.080
'00:01:09.542',-0.075
'00:01:09.544',-0.085
'00:01:09.547',-0.085
'00:01:09.550',-0.080
'00:01:09.553',-0.070
'00:01:09.556',-0.080
'00:01:09.558',-0.080
'00:01:09.561',-0.115
'00:01:09.564',-0.110
'00:01:09.567',-0.105
'00:01:09.569',-0.080
'00:01:09.572',-0.090
'00:01:09.575',-0.105
'00:01:09.578',-0.115
'00:01:09.581',-0.115
'00:01:09.583',-0.105
'00:01:09.586',-0.090
'00:01:09.589',-0.100
'00:01:09.592',-0.110
'00:01:09.594',-0.115
'00:01:09.597',-0.125
'00:01:09.600',-0.105
'00:01:09.603',-0.115
'00:01:09.606',-0.110
'00:01:09.608',-0.130
'00:01:09.611',-0.135
'00:01:09.614',-0.140
'00:01:09.617',-0.130
'00:01:09.619',-0.135
'00:01:09.622',-0.145
'00:01:09.625',-0.150
'00:01:09.628',-0.160
'00:01:09.631',-0.155
'00:01:09.633',-0.155
'00:01:09.636',-0.150
'00:01:09.639',-0.160
'00:01:09.642',-0.160
'00:01:09.644',-0.160
'00:01:09.647',-0.170
'00:01:09.650',-0.165
'00:01:09.653',-0.150
'00:01:09.656',-0.145
'00:01:09.658',-0.155
'00:01:09.661',-0.160
'00:01:09.664',-0.165
'00:01:09.667',-0.155
'00:01:09.669',-0.150
'00:01:09.672',-0.155
'00:01:09.675',-0.165
'00:01:09.678',-0.175
'00:01:09.681',-0.170
'00:01:09.683',-0.170
'00:01:09.686',-0.150
'00:01:09.689',-0.155
'00:01:09.692',-0.160
'00:01:09.694',-0.165
'00:01:09.697',-0.170
'00:01:09.700',-0.155
'00:01:09.703',-0.155
'00:01:09.706',-0.160
'00:01:09.708',-0.160
'00:01:09.711',-0.170
'00:01:09.714',-0.185
'00:01:09.717',-0.175
'00:01:09.719',-0.165
'00:01:09.722',-0.175
'00:01:09.725',-0.185
'00:01:09.728',-0.195
'00:01:09.731',-0.200
'00:01:09.733',-0.190
'00:01:09.736',-0.175
'00:01:09.739',-0.180
'00:01:09.742',-0.195
'00:01:09.744',-0.205
'00:01:09.747',-0.215
'00:01:09.750',-0.195
'00:01:09.753',-0.195
'00:01:09.756',-0.195
'00:01:09.758',-0.205
'00:01:09.761',-0.195
'00:01:09.764',-0.205
'00:01:09.767',-0.210
'00:01:09.769',-0.195
'00:01:09.772',-0.200
'00:01:09.775',-0.200
'00:01:09.778',-0.210
'00:01:09.781',-0.215
'00:01:09.783',-0.210
'00:01:09.786',-0.195
'00:01:09.789',-0.215
'00:01:09.792',-0.205
'00:01:09.794',-0.220
'00:01:09.797',-0.215
'00:01:09.800',-0.200
'00:01:09.803',-0.195
'00:01:09.806',-0.200
'00:01:09.808',-0.200
'00:01:09.811',-0.215
'00:01:09.814',-0.215
'00:01:09.817',-0.195
'00:01:09.819',-0.175
'00:01:09.822',-0.165
'00:01:09.825',-0.185
'00:01:09.828',-0.190
'00:01:09.831',-0.190
'00:01:09.833',-0.170
'00:01:09.836',-0.130
'00:01:09.839',-0.125
'00:01:09.842',-0.135
'00:01:09.844',-0.150
'00:01:09.847',-0.145
'00:01:09.850',-0.100
'00:01:09.853',-0.095
'00:01:09.856',-0.115
'00:01:09.858',-0.130
'00:01:09.861',-0.150
'00:01:09.864',-0.155
'00:01:09.867',-0.150
'00:01:09.869',-0.140
'00:01:09.872',-0.140
'00:01:09.875',-0.160
'00:01:09.878',-0.165
'00:01:09.881',-0.175
'00:01:09.883',-0.165
'00:01:09.886',-0.130
'00:01:09.889',-0.135
'00:01:09.892',-0.140
'00:01:09.894',-0.155
'00:01:09.897',-0.155
'00:01:09.900',-0.155
'00:01:09.903',-0.160
'00:01:09.906',-0.150
'00:01:09.908',-0.160
'00:01:09.911',-0.185
'00:01:09.914',-0.195
'00:01:09.917',-0.195
'00:01:09.919',-0.190
'00:01:09.922',-0.180
'00:01:09.925',-0.185
'00:01:09.928',-0.195
'00:01:09.931',-0.180
'00:01:09.933',-0.180
'00:01:09.936',-0.180
'00:01:09.939',-0.180
'00:01:09.942',-0.195
'00:01:09.944',-0.200
'00:01:09.947',-0.190
'00:01:09.950',-0.190
'00:01:09.953',-0.175
'00:01:09.956',-0.185
'00:01:09.958',-0.200
'00:01:09.961',-0.210
'00:01:09.964',-0.215
'00:01:09.967',-0.195
'00:01:09.969',-0.180
'00:01:09.972',-0.170
'00:01:09.975',-0.175
'00:01:09.978',-0.195
'00:01:09.981',-0.185
'00:01:09.983',-0.175
'00:01:09.986',-0.160
'00:01:09.989',-0.165
'00:01:09.992',-0.170
'00:01:09.994',-0.180
'00:01:09.997',-0.190
'00:01:10.000',-0.170
'00:01:10.003',-0.160
'00:01:10.006',-0.185
'00:01:10.008',-0.175
'00:01:10.011',-0.175
'00:01:10.014',-0.165
'00:01:10.017',-0.185
'00:01:10.019',-0.235
'00:01:10.022',-0.340
'00:01:10.025',-0.470
'00:01:10.028',-0.620
'00:01:10.031',-0.770
